"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
12,4,"incong/post-err",1.52524594658659,0.777701088525,2.26757908225,1.16090180071691,1.06772627736999,1.25497953807817
13,4,"incong/post-err",0.467735394455894,-0.48636217,1.36898360625,1.24454814576807,1.13233377454512,1.37378792574839
14,4,"incong/post-err",2.43273946539012,1.60250930925,3.2716112895,1.12141283208611,1.02262173498665,1.23356358266311
15,4,"incong/post-err",1.00660577432242,0.0950190995000001,1.91479521,0.792299898808346,0.727050965520027,0.862319234163753
16,4,"incong/post-err",1.12996169946831,0.21355857975,2.034912614175,1.25140873103987,1.14255101096457,1.36776121907387
17,4,"incong/post-err",1.89552155130517,0.965820839425,2.790596161025,1.31995214054171,1.21996652906755,1.42723748360072
18,4,"incong/post-err",0.848444509044953,-0.0668319982500001,1.73406953725,0.891801692300884,0.812448098373906,0.978242108480589
19,4,"incong/post-err",0.547916614076047,-0.303211974275,1.409455169275,1.15580875626593,1.06830287071912,1.24959594274931
20,4,"incong/post-err",0.911305487752188,0.0354230090000003,1.8054553073,0.983154771679323,0.90676274914418,1.06694483910338
21,4,"incong/post-err",2.07360542218817,1.24581322893,2.8893043015,1.08403955105279,0.990448708375438,1.18747449156512
22,4,"incong/post-err",1.5352791198398,0.59624217525,2.4711953075,1.07433220909078,0.977452066549404,1.18023643295707
23,4,"incong/post-err",0.989601884092398,0.120782363675,1.842966457475,0.979371166939126,0.900165573936779,1.06612037927308
24,4,"incong/post-err",-0.968509055763156,-1.99285045995,0.0617655262499996,1.16880728824319,1.07426144746291,1.26826442242987
25,4,"incong/post-err",3.48750567868837,2.74138815287,4.20694118825,1.14056360641012,1.05807611882762,1.2277571432649
26,4,"incong/post-err",1.08454128595685,0.245865084,1.92453881275,1.05319040191045,0.970696790873468,1.14448770143078
27,4,"incong/post-err",0.826267731987836,-0.0313136602500001,1.68679944225,0.854832123884855,0.774768485123175,0.946003681568995
28,4,"incong/post-err",0.726656772229745,-0.0992534951500001,1.5579711315,1.15398683636145,1.06572942973555,1.25019223018902
29,4,"incong/post-err",0.954000821692356,-0.0532018438250001,1.95174234025,1.10345007965319,1.01225100908918,1.19874491623219
30,4,"incong/post-err",1.01199669103097,0.177159114225,1.85374004775,1.01243320112519,0.931732989806777,1.09865393538157
31,4,"incong/post-err",1.71175026664331,0.90304706,2.492491734,0.928806120359125,0.84386461805411,1.02114534609396
32,4,"incong/post-err",0.685857056443245,-0.1982115676,1.57171373,0.803402194095333,0.733729556217964,0.880701979702122
33,4,"incong/post-err",0.879727776593417,0.076172528435,1.683212497,0.986055782398977,0.904864446660438,1.07430281401416
34,4,"incong/post-err",2.35550872577686,1.633025392,3.067426873175,0.887399577705686,0.813432272406904,0.969709263519351
35,4,"incong/post-err",0.81565201113806,-0.0568309876224999,1.68616332975,0.926014452190589,0.842159086347901,1.01642169235844
36,4,"incong/post-err",1.2886027177899,0.496408482775,2.06107264675,1.15045458604811,1.06002598303138,1.24995162200793
37,4,"incong/post-err",2.12866459741063,1.250546213475,3.00486886075,1.16094964707697,1.06953120143222,1.26192613079511
38,4,"incong/post-err",0.596214147753568,-0.292808046,1.5000987575,0.844852538234018,0.770906952316571,0.925643534398916
39,4,"incong/post-err",1.36009605345239,0.6128813095,2.118433294075,1.09393595127744,1.0124652504338,1.18219141486044
40,4,"incong/post-err",0.230709301763833,-0.703998789,1.19324399875,1.15629798904044,1.0553646066839,1.263375767375
41,4,"incong/post-err",0.387193029568252,-0.52430615405,1.29564379305,0.966210368492343,0.885676489420653,1.05420397343757
42,4,"incong/post-err",1.1216848795842,0.296049967125,1.949855199,1.10003846432282,1.00963044191714,1.20038695873441
