"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
51,2,"cong/post-err",11.5464944829275,9.4433062015,14.447854168,0.855455965583412,0.709618036794877,1.04591526270877
52,2,"cong/post-err",9.10752471686667,7.420045657725,11.01421141525,1.43573840873007,1.24269641189128,1.64962685149848
53,2,"cong/post-err",6.63614420730833,5.24651453425,8.165598869925,1.06721608213782,0.932365891056137,1.23146601394334
54,2,"cong/post-err",7.15888902458917,5.56639432425,8.81218915175,1.39529506953701,1.22478348539128,1.59622057254745
55,2,"cong/post-err",8.80847409193242,7.193489908,10.223429544,1.03850795562687,0.882906843570718,1.23855147894924
56,2,"cong/post-err",8.67479668173333,6.905304404025,10.476155087,0.917076451067203,0.786520215140618,1.0678730421851
57,2,"cong/post-err",7.94419482216342,6.332997852,10.2993936836,0.846620028863499,0.698576181012023,1.0056516130976
58,2,"cong/post-err",8.58170116615,7.154425295,10.54370374425,1.3549466920578,1.18516155775899,1.53733748591933
59,2,"cong/post-err",10.8798854111388,8.66768502125,13.2827369735,0.964909044456024,0.804295162342102,1.1414947266952
60,2,"cong/post-err",7.4751481815275,6.07855470825,9.124889586,1.28927172920034,1.09743187630661,1.4667902381511
61,2,"cong/post-err",7.05034246593333,5.74565697825,8.408032815,1.16661141796932,1.0074261791755,1.32566866974812
62,2,"cong/post-err",8.02527321324167,6.49685768425,9.84960418225,0.895987942092253,0.766290842991605,1.01330640412937
63,2,"cong/post-err",7.47183397079167,5.69433421425,9.2478476224,1.05882608340597,0.932553206048959,1.21845680004665
64,2,"cong/post-err",8.90198337525334,7.364568097,10.49753340425,1.12544356472154,0.967136186011162,1.28930507943505
65,2,"cong/post-err",7.60467068849833,5.8036679895,9.823670987025,1.15436756915006,0.99519151176763,1.31917585891382
66,2,"cong/post-err",7.31610062815833,5.8920716875,9.446421584425,1.09054555967704,0.932601089407536,1.28454797047375
67,2,"cong/post-err",8.4431015452,6.545706558225,10.11221026925,1.17291118125951,0.997563697801252,1.34311549765189
1,3,"incong/post-corr",3.55675465473333,2.55451881025,4.55068566925,0.987436522502115,0.846853053977631,1.12833636866735
2,3,"incong/post-corr",2.84798693720833,1.574676979,4.02462950025,1.19358079269021,1.05453863844409,1.37001736617769
3,3,"incong/post-corr",1.80702188759583,0.25363421275,3.2184167629675,0.965007591975305,0.808369574918765,1.10171862046415
4,3,"incong/post-corr",2.7681530866825,1.5740417763,4.09946032925,1.46399930018538,1.29541137506763,1.63652198436024
5,3,"incong/post-corr",0.7092010892775,-0.91630868225,2.2899856765,0.972327796114168,0.832477886464738,1.14048326260216
6,3,"incong/post-corr",2.79766096160083,1.5663339175,3.80522834275,1.03549681458407,0.895795421466631,1.18016571694098
7,3,"incong/post-corr",3.07311720114417,1.72633569975,4.1844459305,1.01720465858663,0.891088188993344,1.16028442484624
8,3,"incong/post-corr",4.03607598079167,2.59877961975,5.116266762,1.09774967674468,0.913099679707223,1.27518348086541
9,3,"incong/post-corr",1.7222426049425,-0.0317753365000002,3.32132664925,0.910025571005303,0.794857714170473,1.07448678456513
10,3,"incong/post-corr",1.68858364458833,0.4642788595,3.087921632325,1.09026481383994,0.94859032745759,1.2594839000736
11,3,"incong/post-corr",3.38183428245667,2.33695937975,4.478931058,1.33018565435688,1.11842526143973,1.55515829034419
12,3,"incong/post-corr",4.17957235006667,2.98274174375,5.3525536475,1.17037174476307,1.00115842553377,1.3741264025295
13,3,"incong/post-corr",2.93996133178417,1.7455562125425,4.11315540675,1.0342815674747,0.898037058214197,1.18702757245429
14,3,"incong/post-corr",3.52253255498683,2.389912687925,4.79478759875,1.2686457767387,1.09988394316868,1.48022384353221
15,3,"incong/post-corr",3.87891984733,2.5894518442,5.37169672275,1.1501979780075,0.982347816560399,1.32208910589498
16,3,"incong/post-corr",2.29801200258667,0.681247603999999,3.978829491,0.775489373417672,0.641141353289498,0.953529964161349
17,3,"incong/post-corr",1.25774532159583,-0.0682278242499998,2.49819196625,0.960385649602889,0.8073645831876,1.0976139757459
18,3,"incong/post-corr",3.41017403779167,2.2012892775,4.330452437,0.995960564232822,0.876236342615212,1.14039705412928
19,3,"incong/post-corr",2.07957175001667,0.74239226025,3.52269154675,1.07454224248216,0.928620268904495,1.22007838099707
20,3,"incong/post-corr",3.74930388234167,2.77982784375,4.66343913285,0.93244799434787,0.796492247254533,1.05530044527605
21,3,"incong/post-corr",3.0495291120775,1.88336661925,4.309981144575,1.20329491024839,1.0419814414871,1.36063068760889
22,3,"incong/post-corr",2.0196677911175,0.561032613250001,3.7047407035,0.981433057972408,0.856236122459958,1.09138942453913
23,3,"incong/post-corr",3.43802445916333,1.887248867475,4.7292562025,1.29028772270352,1.13370956559234,1.45341611789944
24,3,"incong/post-corr",2.36349190700467,1.2046248339075,3.4848956161,1.08245243126256,0.954860526551964,1.25449573899108
25,3,"incong/post-corr",3.308947432925,2.030083955,4.480054698,1.0600641396946,0.928250796795868,1.21918966609907
26,3,"incong/post-corr",2.81282195684167,1.604839520475,4.02561955925,0.936229851788773,0.812800208384008,1.0904087298111
27,3,"incong/post-corr",4.53882960850183,3.3901517815,5.81850308825,1.35898611393836,1.16852729697169,1.59513355918171
