"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
56,2,"cong/post-err",6.94645158388183,5.61571498375,7.942026004,0.999751510346158,0.899580597293609,1.12930185479987
57,2,"cong/post-err",6.35943586721917,4.76178565425,7.91293560635,0.941418491222533,0.809329157157784,1.08255844900294
58,2,"cong/post-err",6.52135439358333,5.41669405075,7.774519627375,1.36395822990614,1.20845570966635,1.5467754668547
59,2,"cong/post-err",8.6560870525275,7.28176220325,9.97821759975,1.1460071669389,0.997180504001909,1.28295821243965
60,2,"cong/post-err",6.02078006664334,5.005899593425,7.001117641,1.33555426480357,1.19101944402376,1.50065341465075
61,2,"cong/post-err",5.46779033863334,4.38654434375,6.826087334325,1.28575085602534,1.15162087797163,1.44246604727585
62,2,"cong/post-err",6.5038203902625,5.35454261675,7.64576591625,1.01343196082679,0.885120371429059,1.15415208580633
63,2,"cong/post-err",5.96461567314833,5.018843606,7.14387110925,1.13013644183549,0.994723664310015,1.26322618235007
64,2,"cong/post-err",6.85673955697484,5.48844636175,7.85603183525,1.16356696751673,1.00726152909379,1.33119337843241
65,2,"cong/post-err",6.02471984649667,4.9916356975,7.108761613875,1.25440875389024,1.13777151707875,1.36773488248892
66,2,"cong/post-err",5.7328161609175,4.675748394,7.064245791225,1.18895892438923,1.03801049102543,1.38511719565305
67,2,"cong/post-err",6.539540769525,5.5880681145,7.63019854525,1.22312540975678,1.07974226792344,1.41783691469235
1,3,"incong/post-corr",2.96215253631667,1.96373443825,3.933313165,1.03318099896044,0.907001204454732,1.18298375588226
2,3,"incong/post-corr",2.30040684019167,1.37858983125,3.15629845425,1.20858536726568,1.07956119528029,1.35385147142496
3,3,"incong/post-corr",1.407095901185,0.16341798825,2.63712147425,0.962970985657686,0.847397742777006,1.09458193338732
4,3,"incong/post-corr",2.30980774324,1.338534859175,3.19511657975,1.33716020379647,1.18521365369496,1.48405916184825
5,3,"incong/post-corr",0.724234467795,-0.46816738025,1.681985889,1.04238486669131,0.930540067840808,1.16830687141634
6,3,"incong/post-corr",2.252951890434,1.5239050035,3.03277265565,1.06832993109592,0.949932033372707,1.18039042067701
7,3,"incong/post-corr",2.40163519197833,1.62918030475,3.15148514009,1.07784325734727,0.955470852501765,1.22256879735825
8,3,"incong/post-corr",3.37957146773333,2.234900685075,4.187090773,1.18673551672472,1.05454431906514,1.32533589327421
9,3,"incong/post-corr",1.29987619100417,0.0775219309999999,2.422785779,1.00902305067721,0.877003985517841,1.13824407357705
10,3,"incong/post-corr",1.36172718367917,0.5114583925,2.2032040066,1.11403609373795,0.979906286186298,1.25141129406153
11,3,"incong/post-corr",2.81515297800083,2.16535246225,3.570223631,1.2955704407569,1.12770624778986,1.47396031288433
12,3,"incong/post-corr",3.45786890777166,2.72010489875,4.3797341595,1.19274843410312,1.06253800868757,1.34990648986379
13,3,"incong/post-corr",2.47825704917583,1.7622833972,3.3659436785,1.05690516542421,0.946529759649762,1.16033331106142
14,3,"incong/post-corr",2.81348872964667,1.88019754975,3.626263709025,1.25247375209879,1.14482911295483,1.39216496313666
15,3,"incong/post-corr",3.10434366943834,2.028527007,4.09019165725,1.14813631859093,1.02375047220327,1.27567784727474
16,3,"incong/post-corr",1.77238624093333,0.349336213600001,3.10495941,0.814956756177398,0.693936738768981,0.941486568453264
17,3,"incong/post-corr",1.1221694714125,0.23686547825,2.11705484875,0.997244150706261,0.902444792570666,1.13681199665639
18,3,"incong/post-corr",2.67843418705167,1.86653760575,3.3828354515,1.00331492106452,0.862191911172714,1.13164114586786
19,3,"incong/post-corr",1.747411445075,0.83864445725,2.83803604185,1.10059686305082,0.998008081059548,1.22878441470133
20,3,"incong/post-corr",2.88359393500775,1.7775553278925,3.72176012275,0.956351600850256,0.847379390058787,1.0929217908246
21,3,"incong/post-corr",2.37490832394442,1.36039145475,3.216051195475,1.14068258106429,1.02633130411794,1.2640644349842
22,3,"incong/post-corr",1.60396037606667,0.68352731875,2.55139108,1.03921358017256,0.929622538747819,1.14876688060145
