"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
142,1,"cong/post-corr",6.79281857424716,6.179571315575,7.41253666772545,1.41874394268331,1.27430877963392,1.57836185807126
143,1,"cong/post-corr",7.93909770519772,7.32134888319775,8.5466562194,1.12522347792289,1.04184729600088,1.21966087505612
144,1,"cong/post-corr",6.97555997431846,6.404893116925,7.5510773943,1.26148195331584,1.15881176665321,1.37052126606284
145,1,"cong/post-corr",7.73678070458103,7.12595886175,8.3547603973,1.1505727562402,1.06522650060965,1.24512345676391
146,1,"cong/post-corr",7.89537585031087,7.27967844385,8.4792624325,0.957494216327437,0.890643813875919,1.03185829412498
147,1,"cong/post-corr",7.69620858105085,7.13954791375,8.243799418,1.58834534226421,1.46656096428752,1.71777105186524
148,1,"cong/post-corr",7.97866202456157,7.38869477325,8.54657147425,1.34357534743519,1.24776256222556,1.44535108691677
149,1,"cong/post-corr",6.99896644392262,6.484413807185,7.5076613615,1.37220370513656,1.28001074494216,1.47113907899964
150,1,"cong/post-corr",7.74316257300995,7.1672908432,8.3268240634,1.32676672067195,1.23424126007256,1.43021019933295
151,1,"cong/post-corr",8.41690255579446,7.65106858025,9.160687164,1.42795208026776,1.29238685487326,1.57219977012104
152,1,"cong/post-corr",5.05284071342116,4.65816326625,5.455175013875,1.68717187024226,1.56462970833687,1.81269153626451
153,1,"cong/post-corr",6.52993943475338,6.01843945,7.04949883495,1.50911085762611,1.39197205755855,1.63208716613057
154,1,"cong/post-corr",8.21791162354732,7.61101092975,8.83587447525,1.18400781197677,1.09903605818981,1.2756130128407
155,1,"cong/post-corr",8.63515296984146,7.956750435975,9.3130576625,1.09283080540872,1.01117297073583,1.18374439635517
156,1,"cong/post-corr",7.87159800825135,7.2383902375,8.5229573635,1.00267286286388,0.914480239006616,1.09840954763884
157,1,"cong/post-corr",9.43764954868652,8.69097663725,10.1882763131,0.932870111788764,0.85513944171553,1.02190670668935
158,1,"cong/post-corr",6.541632138827,5.94054806125,7.12882063225,1.48347712802492,1.33866277221533,1.63989109912151
159,1,"cong/post-corr",8.17171059953279,7.56003061825,8.77884286475,1.16187112143129,1.08057025075906,1.2492683603463
160,1,"cong/post-corr",8.2221173013021,7.6271646665,8.8101309625,1.22708767444204,1.12799416288543,1.33166761858606
161,1,"cong/post-corr",7.23437041355413,6.684246553,7.778333387975,1.45496548812683,1.34108342421515,1.57967642705158
162,1,"cong/post-corr",6.16819788817536,5.69482431825,6.658940527025,1.40708962365835,1.32187372612905,1.49606509585415
163,1,"cong/post-corr",8.11352337733889,7.50059985605,8.746166109825,1.17340942546536,1.09458758593567,1.25636888833321
164,1,"cong/post-corr",4.81965819481069,4.404777724,5.251287681,1.49444166368151,1.37445376881181,1.62288993614297
165,1,"cong/post-corr",6.969849567909,6.4153889275,7.5374368664,1.21570481433584,1.10663201182873,1.33152200611304
166,1,"cong/post-corr",9.73284671052112,9.038655070675,10.442329943,1.11580745296888,1.02090216244452,1.21983831029747
167,1,"cong/post-corr",8.37660681629248,7.69997359075,9.06448474325,1.12655053317603,1.04147659802551,1.22160105703946
168,1,"cong/post-corr",7.97998463642333,7.37557533425,8.5985573705,1.28130303225839,1.18046321531605,1.38660021831432
169,1,"cong/post-corr",6.91086756981748,6.40554505702,7.43406138,1.69482376592309,1.58019349864434,1.8186048572861
170,1,"cong/post-corr",8.27140507009282,7.6870101105,8.88762236275,1.1676629747832,1.07856411271588,1.26713555568039
171,1,"cong/post-corr",7.60636363982804,6.99381351995,8.2121707015,0.983264041243183,0.896927772943206,1.07632421907273
172,1,"cong/post-corr",7.73931270005203,7.16642765625,8.31046815375,1.20340388498735,1.10607323633289,1.31034896331766
173,1,"cong/post-corr",7.63735799745569,7.0919988896,8.1952423081,1.43579767507208,1.32763181065477,1.55174134407875
174,1,"cong/post-corr",9.23569466019886,8.56443961275,9.9096801025,1.03253815212123,0.950026995969382,1.11905543679395
175,1,"cong/post-corr",7.61772804045019,7.046510678075,8.22716270975,1.11543058946973,1.02536845392722,1.2138194395167
176,1,"cong/post-corr",7.90925020894295,7.314277533625,8.493241763075,1.28670260243162,1.19032520719735,1.39086037142394
177,1,"cong/post-corr",6.73454608418149,6.24085891875,7.2394574583,1.55592677387471,1.44560425292815,1.67411097057218
178,1,"cong/post-corr",8.14345942867117,7.44492364025,8.8389881349965,1.16443377855059,1.04896821154736,1.292659994755
179,1,"cong/post-corr",8.42283118431678,7.8145812641,9.022831895,1.14472842579675,1.05708586540324,1.24234957590401
