"participant","cell","cell_label","nu_mean","nu_lo95","nu_hi95","alpha_mean","alpha_lo95","alpha_hi95"
183,3,"incong/post-corr",1.32257565016459,0.77435434325,1.858671423,0.83308960049673,0.763197091518043,0.912448705335524
184,3,"incong/post-corr",-0.830736657888557,-1.488416673,-0.185406767775,0.927804729024195,0.852982099755029,1.00589402547506
185,3,"incong/post-corr",1.20642078711874,0.754785587825,1.655984756025,1.0992147635866,1.01156969303883,1.19314668196031
186,3,"incong/post-corr",0.248016741245412,-0.267096370625,0.7636786115,0.912836174209605,0.843100442682018,0.990244733195131
187,3,"incong/post-corr",0.61946329468659,0.130995268,1.11843138925,1.01641057561818,0.939442517403622,1.09821330342985
188,3,"incong/post-corr",1.84207265639649,1.3747429005,2.2956555367,1.09683442705155,1.00145304909116,1.20222770087629
189,3,"incong/post-corr",0.515653148009902,0.0279255866500001,1.008450185,0.99177059959711,0.914171995790886,1.07362176378745
190,3,"incong/post-corr",-0.89066938959948,-1.51953682275,-0.239807172000001,0.969097394731747,0.88135942638345,1.06398466121737
191,3,"incong/post-corr",0.0777882441991127,-0.5476795345,0.70298900525,0.966181271334215,0.880281033556756,1.05645296222409
192,3,"incong/post-corr",0.323261984185508,-0.26994785125,0.917077670075,0.78660210604752,0.725620324977144,0.854268455660643
193,3,"incong/post-corr",0.280003645333579,-0.20208200625,0.747847821375,1.02813428260088,0.94827303772675,1.11617181869742
194,3,"incong/post-corr",1.3425501928043,0.823469202375,1.8627541316425,0.854053565824104,0.783386693979822,0.932099901717817
195,3,"incong/post-corr",-1.72150865699933,-2.45922721325,-0.995621794,0.888968911863635,0.805330439694819,0.980625923549984
196,3,"incong/post-corr",-1.11541772801626,-1.892179306,-0.349463272525001,0.781612660254101,0.697301027316576,0.874088963012847
197,3,"incong/post-corr",0.2411446481434,-0.30700109,0.79261471775,0.966376160939074,0.891141487222782,1.04874888600911
198,3,"incong/post-corr",1.0418862768265,0.594387868025,1.481291800125,1.17668770114477,1.08897391999658,1.26869925731558
199,3,"incong/post-corr",0.62553148442505,0.10522147815,1.156723997475,0.963067553920297,0.884907821663468,1.04570104239349
200,3,"incong/post-corr",-0.176830689129948,-0.715995538,0.374198440025,0.914895331829961,0.843056967537224,0.992723876031355
201,3,"incong/post-corr",-1.71281662383788,-2.6157680595,-0.7979630747075,0.761551705391152,0.678347896118839,0.854770064118654
202,3,"incong/post-corr",1.44698321379515,1.0122734056,1.870207246755,1.21052596838726,1.11624795966482,1.30802816565208
203,3,"incong/post-corr",1.88977680484407,1.39411925925,2.3964201635,0.933909851994762,0.856770872100717,1.01697594339669
204,3,"incong/post-corr",1.16727279376799,0.706041598,1.626634969825,1.11285027602652,1.01852187668088,1.21178687603325
205,3,"incong/post-corr",0.661755623457552,0.1154426345,1.221497493,0.786624093794789,0.719683198166732,0.860029404509462
206,3,"incong/post-corr",0.176990887346264,-0.379835585,0.75048290625,0.761420827680027,0.700610742605828,0.829350952213715
207,3,"incong/post-corr",0.728224317300359,0.252784733,1.194940602,1.15415200115818,1.06817185130873,1.24443858563992
208,3,"incong/post-corr",0.206492038512949,-0.286355498325,0.6911804114125,1.0407822865179,0.962883301228232,1.12476575718941
209,3,"incong/post-corr",0.390385429241518,-0.0902305289500002,0.852549683,1.0715099212645,0.988288958072562,1.15966669157399
210,3,"incong/post-corr",0.415004131413463,-0.219523233,1.0543340065,0.808355233705902,0.734507789115695,0.887428596865437
211,3,"incong/post-corr",0.877222542803571,0.32115403765,1.43290117775,0.805363305035761,0.742320824166641,0.874237166306439
212,3,"incong/post-corr",0.442095699169993,-0.0606969297499998,0.953853899,0.985076860042852,0.918543715123392,1.05593000381923
213,3,"incong/post-corr",0.753837449167871,0.230179543275,1.2693679315,0.912587843346729,0.841761522680481,0.988863884867308
214,3,"incong/post-corr",1.03857126362938,0.49781236025,1.571587066525,0.836539915980004,0.765834075020748,0.913292755331478
215,3,"incong/post-corr",-0.756936952005077,-1.44106923835,-0.0489919345999998,0.643955942048261,0.592548539496023,0.701244384846804
